Price,Inventory,Sort,ItemName,Id,IsActive,IsSaleable,IsSponsored,SKUCODE,MasterSKUCODE,AId,ShortDescription,Description,ItemImage,WebImage,UnitSize,UOM,PackSize,Type,MaxOrderQuantity,Mrp,DiscountAmount,SearchTerm,MinOrderQuantity,Quantity,TotalCount,EnId,IsRestricted,CategoryCode,store,pincode,webstore_id,scraped_at_utc,source_category_url
416.50,86,-619,Kist Tomato Sauce,1064,0,True,False,CS20206,FC1301,0,Tomato Sauce,"The bright red luscious tomatoes used give this sauce its natural red colour and fresh pure taste of tomatoes. It has no added flavours or colours. Compliments fried savories, french fries, fried rice, Pasta dishes and is a perfect ingredient to use in preparation of various dishes. It uplifts every dish and and is a children's favourite. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/CS20206_1.jpg,/VendorItems/MenuItems/CS20206_2.jpg,400.0,g,24,V,30.0,490.00,15.00%,"CS20206,Kist Tomato Sauce,400g,Kist,Tomato Sauce,Tomato,Sauce,Kist Sauce,Kist Tomato Sauce 400g,,,,,Food Cupboard,Sauce",1.00,0,384,bE4xgTjI/Zl9Clz9Z1tRxA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
720.00,18,-613,Kist Chilli Paste,1073,0,True,False,CS30231,FC0801,0,Chilli Paste,This is a popular addition to any meal for those who love a bit of spice in their meals.  *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CS30231_1.jpg,/VendorItems/MenuItems/CS30231_2.jpg,200.0,g,3,NV,30.0,800.00,10.00%,"CS30231,Kist Chilli Paste,200g,Kist,,Chillie Paste,,,Kist Chilli Paste 200g,,,,,Food Cupboard,Curry mixes & Pastes",1.00,0,384,z3BYZ4V/TVGyLyhlqE0BJg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
250.00,35,-598,Kist Squeeasy Sauce Tomato,637826,0,True,False,CSE0728,,0,Tomato Sauce,Tomato sauce is made with bright red luscious tomatoes that give it a natural red colour and a fresh pure taste of tomatoes. It does not contain any artificial flavours or colours. It comes in a convenient Squeez bottle that lets you pour the right amount of sauce easily.. *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CSE0728_1.jpg,/VendorItems/MenuItems/CSE0728_2.jpg,200.0,g,24,,30.0,0.00,,"CSE0728,Kist Squeeasy Sauce Tomato,200g,Kist,Tomato Sauce,Tomato,Sauce,Kist Sauce,Kist Squeeasy Sauce Tomato 200g,,,,,Food Cupboard,Sauce",1.00,0,384,v0gD8Whw00YqvFbM5MDnhA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,015.00",40,-591,Pastazara Spaghetti,638351,0,True,False,PS36902,,0,Spaghetti,Let`s Bite Active Persian Ocean Fish Buy one Get One Free.*Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/PS36902_1.jpg,/VendorItems/MenuItems/PS36902_2.jpg,500.0,g,20,,30.0,0.00,,"PS36902,Pastazara Spaghetti,500g,Pastazara,Spaghetti,Pasta,Macaroni & Pasta,,Pastazara Spaghetti 500g,Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,HaKiZPs2D8qBm5WMXGI/Jg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,110.00",12,-568,Pastazara Penne Rigate,638352,0,True,False,PS36903,,0,Pasta,"Pasta Zara brings authentic Italian pasta to your kitchen. Made from premium durum wheat, Pasta Zara offers a wide variety of pasta shapes, perfect for any dish. With its firm texture and superior taste, it delivers the true essence of Italy in every bite. Whether it`s for a quick weekday meal or a gourmet recipe, Pasta Zara guarantees quality and versatility..*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PS36903_1.jpg,/VendorItems/MenuItems/PS36903_2.jpg,500.0,g,10,,30.0,0.00,,"PS36903,Pastazara Penne Rigate,500g,Pastazara,Penne Rigate,Pasta,Macaroni & Pasta,,Pastazara Penne Rigate 500g,Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,u8XNZYU8RkmqQOUH5KtFKw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
600.00,28,-562,MD Mixedfruit Jam,637568,0,True,False,JS10102,,0,Mixed Fruit Jam,"MD Mixed Fruit  Jam is made with natural fruit, with no artificial flavours or colors added. *Images for illustration purpose only. Products received may vary.",/VendorItems/MenuItems/JS10102_1.jpg,/VendorItems/MenuItems/JS10102_2.jpg,500.0,g,6,,30.0,0.00,,"JS10102,MD Mixedfruit Jam,500g,Md,Mixedfruit Jam,Jam,Mixed Fruit,,MD Mixedfruit Jam 500g,MD Jam,,,,Food Cupboard,Jams and Spreads",1.00,0,384,8Q3iVZoV7RG5568XFeSjgg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
824.50,35,-552,Edinborough Cheese Sauce,2612,0,True,False,CSE0342,,0,Cheese Sauce,"Convenient addition to your hassle-free meals and snacks. This irresistible sauce is a great way to bring the family together. Try this Cheese Sauce as a creamy nacho cheese, a savoury cheese sauce or a cheese dip sauce. It is also great to use for pasta, homemade mac and cheese, hot dogs or tacos.  *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/CSE0342_1.jpg,/VendorItems/MenuItems/CSE0342_2.jpg,260.0,g,6,V,10.0,970.00,15.00%,"CSE0342,Edinborough Cheese Sauce,260g,Edinborough,Cheese Sauce,Cheese,Sauce,Edinborough Sauce,Edinborough Cheese Sauce 260g,,,,,Food Cupboard,Sauce",1.00,0,384,CoAtIIucMgmh7rgfqas03Q==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
315.00,66,-531,Kist Strawberry Flavour Melon Jam,390,0,True,False,JS10213,FC1002,0,Strawberry Flavoured Jam,"Kist Strawberry Melon Jam is ideal to use in preparation of cupcakes, cakes & tarts and will bring out the baker in you. Thanks to Kist's unique aseptic packaging technology, Kist buys large fruit quantities from local farmers during the season & stores without adding any preservatives to use during the off season. Cargills contributes 50 Cents to a farmer foundation, for each 1kg of fruit and vegetables purchased by Kist for manufacturing it's product range. This is used for a special welfare fund (Sarubima Fund) focused on empowering farmer's children through education. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/JS10213_1.jpg,/VendorItems/MenuItems/JS10213_2.jpg,300.0,g,18,V,30.0,350.00,10.00%,"JS10213,Kist Strawberry Flavour Melon Jam,300g,Kist,Strawberry Flavour Melon Jam,Jam,Strawberry,Melon Jam,Kist Strawberry Flavour Melon Jam 300g,Kist Jam,,,,Food Cupboard,Jams and Spreads",1.00,0,384,bPmrhc84GhUnFTkQzoXkfw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,060.00",14,-528,Pastazara Fussilli,638355,0,True,False,PSE0229,,0,Pasta,"Pasta Zara brings authentic Italian pasta to your kitchen. Made from premium durum wheat, Pasta Zara offers a wide variety of pasta shapes, perfect for any dish. With its firm texture and superior taste, it delivers the true essence of Italy in every bite. Whether it`s for a quick weekday meal or a gourmet recipe, Pasta Zara guarantees quality and versatility..*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PSE0229_1.jpg,/VendorItems/MenuItems/PSE0229_2.jpg,500.0,g,10,,30.0,0.00,,"PSE0229,Pastazara Fussilli,500g,Pastazara,Fussilli,Pasta,Macaroni & Pasta,,Pastazara Fussilli 500g,Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,KuMZ/tgpWFCxiv55SqSqRQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,225.00",10,-522,Mc Currie Maldive Fish Sambol,1887,0,True,False,CS33216,,0,Maldive Fish Sambol,Ready to eat product made from maldive fish and hot chillie blended with sweet tangy tomato sauce. *Images for illustration purposes only. Product received may vary.,/VendorItems/MenuItems/CS33216_1.jpg,/VendorItems/MenuItems/CS33216_2.jpg,200.0,g,3,NV,30.0,0.00,,"CS33216,Mc Currie Maldive Fish Sambol,200g,Mc Currie,Maldive Fish Sambol,Sambol,Maldive Fish,Umbalakada Sambol,Mc Currie Maldive Fish Sambol 200g,,,,,Food Cupboard,Convenience Food",1.00,0,384,lyEvyQHR5sY25VzM7jr0ZQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,240.00",26,-519,Pastazara Farfalle,638356,0,True,False,PSE0230,,0,Pasta,"Pasta Zara brings authentic Italian pasta to your kitchen. Made from premium durum wheat, Pasta Zara offers a wide variety of pasta shapes, perfect for any dish. With its firm texture and superior taste, it delivers the true essence of Italy in every bite. Whether it`s for a quick weekday meal or a gourmet recipe, Pasta Zara guarantees quality and versatility..*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PSE0230_1.jpg,/VendorItems/MenuItems/PSE0230_2.jpg,500.0,g,10,,10.0,0.00,,"PSE0230,Pastazara Farfalle,500g,Pastazara,Farfalle,Pasta,Macaroni & Pasta,,Pastazara Farfalle 500g,Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,sL02CLQQG+TQs62DnDsibA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,375.00",21,-514,Pastazara Lasagne Gialle,638357,0,True,False,PSE0231,,0,Pasta,"Pasta Zara brings authentic Italian pasta to your kitchen. Made from premium durum wheat, Pasta Zara offers a wide variety of pasta shapes, perfect for any dish. With its firm texture and superior taste, it delivers the true essence of Italy in every bite. Whether it`s for a quick weekday meal or a gourmet recipe, Pasta Zara guarantees quality and versatility..*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PSE0231_1.jpg,/VendorItems/MenuItems/PSE0231_2.jpg,500.0,g,12,,30.0,0.00,,"PSE0231,Pastazara Lasagne Gialle,500g,Pastazara,Lasagne Gialle,Pasta,Macaroni & Pasta,,Pastazara Lasagne Gialle 500g,Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,5kwRrXkJZkYdiDJ9s/x5xQ==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,605.00",16,-511,Pastazara Fettuccine,638358,0,True,False,PSE0232,,0,Pasta,"Pasta Zara brings authentic Italian pasta to your kitchen. Made from premium durum wheat, Pasta Zara offers a wide variety of pasta shapes, perfect for any dish. With its firm texture and superior taste, it delivers the true essence of Italy in every bite. Whether it`s for a quick weekday meal or a gourmet recipe, Pasta Zara guarantees quality and versatility..*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PSE0232_1.jpg,/VendorItems/MenuItems/PSE0232_2.jpg,500.0,g,8,,10.0,0.00,,"PSE0232,Pastazara Fettuccine,500g,Pastazara,Fettuccine,Pasta,Macaroni & Pasta,,Pastazara Fettuccine 500g,Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,S3duCir5Uxof0ryoXe58kA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
486.00,42,-504,MD Tomato Ketchup,637561,0,True,False,CS20141,,0,Tomato Ketchup,"MD Tomato Ketchup is made with tomato base, no starch, and no artificial colours or preservatives added. *Images for illustration purpose only. Products received may vary.",/VendorItems/MenuItems/CS20141_1.jpg,/VendorItems/MenuItems/CS20141_2.jpg,400.0,g,3,,30.0,540.00,10.00%,"CS20141,MD Tomato Ketchup,400g,Md,Tomato Ketchup,Tomato,Ketchup,MD Ketchup,MD Tomato Ketchup 400g,,,,,Food Cupboard,Sauce",1.00,0,384,lCynA35prP3knQ/MAb2a7w==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
810.00,17,-490,MD Mixed Fruit Chutney,629556,0,True,False,CS30126,,0,Chutney,"Blissful combination of sweet, sour, tangy and spicy mixed fruit chutney. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/CS30126_1.jpg,/VendorItems/MenuItems/CS30126_2.jpg,450.0,g,6,V,30.0,900.00,10.00%,"CS30126,MD Mixed Fruit Chutney,450g,Md,Mixed Fruit Chutney,Chutney,Spicy Chutney,Mixed Fruit,MD Mixed Fruit Chutney 450g,Achcharu,,,,Food Cupboard,Chutney & Pickle",1.00,0,384,QLs8QQYq0YE/EgdpMP8Mfg==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,430.00",20,-467,Pastazara Fusilli Tricolore,638359,0,True,False,PSE0233,,0,Pasta,"Pasta Zara brings authentic Italian pasta to your kitchen. Made from premium durum wheat, Pasta Zara offers a wide variety of pasta shapes, perfect for any dish. With its firm texture and superior taste, it delivers the true essence of Italy in every bite. Whether it`s for a quick weekday meal or a gourmet recipe, Pasta Zara guarantees quality and versatility..*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PSE0233_1.jpg,/VendorItems/MenuItems/PSE0233_2.jpg,500.0,g,10,,30.0,0.00,,"PSE0233,Pastazara Fusilli Tricolore,500g,Pastazara,Fusilli Tricolore,Pasta,Macaroni & Pasta,,Pastazara Fusilli Tricolore 500g,Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,rWPExrxv5eR6zl8bOWt1DA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,050.00",18,-450,Pastazara Chifferi Rigati,638354,0,True,False,PSE0228,,0,Pasta,"Pasta Zara brings authentic Italian pasta to your kitchen. Made from premium durum wheat, Pasta Zara offers a wide variety of pasta shapes, perfect for any dish. With its firm texture and superior taste, it delivers the true essence of Italy in every bite. Whether it`s for a quick weekday meal or a gourmet recipe, Pasta Zara guarantees quality and versatility..*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PSE0228_1.jpg,/VendorItems/MenuItems/PSE0228_2.jpg,500.0,g,10,,30.0,0.00,,"PSE0228,Pastazara Chifferi Rigati,500g,Pastazara,Chifferi Rigati,Pasta,Macaroni & Pasta,,Pastazara Chifferi Rigati 500g,Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,DHq/Bq/IaOXhLoweEwPKnA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,045.00",19,-448,Pastazara Conchiglie,638353,0,True,False,PSE0227,,0,Pasta,"Pasta Zara brings authentic Italian pasta to your kitchen. Made from premium durum wheat, Pasta Zara offers a wide variety of pasta shapes, perfect for any dish. With its firm texture and superior taste, it delivers the true essence of Italy in every bite. Whether it`s for a quick weekday meal or a gourmet recipe, Pasta Zara guarantees quality and versatility..*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/PSE0227_1.jpg,/VendorItems/MenuItems/PSE0227_2.jpg,500.0,g,10,,30.0,0.00,,"PSE0227,Pastazara Conchiglie,500g,Pastazara,Conchiglie,Pasta,Macaroni & Pasta,,Pastazara Conchiglie 500g,Noodles,,,,Food Cupboard,Noodles, Pasta & Vermicelli",1.00,0,384,l6wlY1FEN/vCu3tlVwovHw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
824.50,12,-443,Peacock Straw Mushrooms,3098,0,True,False,CF61821,,0,Canned Mushrooms,"Straw mushrooms have a smooth, velvety and tender texture with a mild, earthy and musky flavour. *Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/CF61821_1.jpg,/VendorItems/MenuItems/CF61821_2.jpg,425.0,g,6,,30.0,970.00,15.00%,"Peacock Straw Mushrooms 425 g,,,,,,,,,,",1.00,0,384,I6oqsB+qzg25GzUdhK06jA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
939.25,19,-435,Peacock Young Corn,636053,0,True,False,CF61816,,0,Canned Young Corn,"Quality canned baby corn to use in Oriental cooking for stir fries, soups.*Images for illustration purposes only. Product received may vary.",/VendorItems/MenuItems/CF61816_1.jpg,/VendorItems/MenuItems/CF61816_2.jpg,425.0,g,6,V,10.0,1105.00,15.00%,"CF61816,Peacock Young Corn,425g,Peacock,Young Corn,Corn,Peacock Corn Can,,Peacock Young Corn 425g,,,,,Food Cupboard,Convenience Food",1.00,0,384,ErIGstzItIlGUYcQFS9q4w==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
720.00,17,-419,MD Mixed Pickle,637563,0,True,False,CS30136,,0,Mixed Pickle,MD Mixed Pickle is made  out of fresh and natural vegetables with no artificial colours or preservatives added.*Images for illustration purpose only. Products received may vary.,/VendorItems/MenuItems/CS30136_1.jpg,/VendorItems/MenuItems/CS30136_2.jpg,400.0,g,6,,30.0,800.00,10.00%,"MD MIXED PICKLE,MD,pickle,MD pickle,mixed pickle,MD mixed pickle,,,,,",1.00,0,384,7fd1teE++FEH37OrzfDwiw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,500.00",7,-353,Pastazara Cous Cous,646079,0,True,False,PS36901,,0,Cous Cous,"Pastazara Cous Cous*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PS36901_1.jpg,/VendorItems/MenuItems/PS36901_2.jpg,500.0,g,12,,30.0,0.00,,"PS36901,Pastazara Cous Cous,500g,Pastazara,Cous Cous,Cus cus,Cous,rice,,,,,,,,,,",1.00,0,384,lOp2xNBMGt2X+aSQ8e/Puw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
250.00,48,-352,Sera Mushroom Quick Soup,646080,0,True,False,PSE0131,,0,Quick Soup,"Sera Mushroom Quick Soup*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0131_1.jpg,/VendorItems/MenuItems/PSE0131_2.jpg,50.0,g,12,,30.0,0.00,,"PSE0131,Sera Mushroom Quick Soup,50g,Sera,Mushroom soup,soup,Quick Soup Mushroom,Sera soup,,,,,,,,,,",1.00,0,384,AcPRPR7buXAN3xCDD5OpQw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,010.00",22,-351,Pastazara Cannelloni No 115,646084,0,True,False,PSE0276,,0,Pasta,"Pastazara Cannelloni No 115*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0276_1.jpg,/VendorItems/MenuItems/PSE0276_2.jpg,250.0,g,12,,30.0,0.00,,"PSE0276,Pastazara Cannelloni No 115,250g,Pastazara,Cannelloni No,,No 115,,,,,,,,,,,",1.00,0,384,4sdqQQtgcRWQjaxBhnHqLw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,640.00",23,-350,Pastazara Wholewheat Cous Cous,646085,0,True,False,PSE0277,,0,Cous Cous,"Pastazara Wholewheat Cous Cous*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0277_1.jpg,/VendorItems/MenuItems/PSE0277_2.jpg,500.0,g,12,,30.0,0.00,,"PSE0277,Pastazara Wholewheat Cous Cous,500g,Pastazara,Wholewheat Cous,Weat,Cous cous,cus cus,rice,Weat cous cous,0,,,,,,,",1.00,0,384,3oLdWg/w8B4RGvw07c3KSA==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,490.00",29,-349,Pastazara Whole Wheat Penne,646086,0,True,False,PSE0278,,0,Pasta,"Pastazara Whole Wheat Penne*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0278_1.jpg,/VendorItems/MenuItems/PSE0278_2.jpg,500.0,g,10,,30.0,0.00,,"PSE0278,Pastazara Whole Wheat Penne,500g,Pastazara,Whole Wheat,Pasta,Penne,wheat pasta,,,,,,,,,,",1.00,0,384,/PFkD8A6FnaE9LRn8PtbFw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
"1,375.00",20,-348,Pastazara Rigatoni No 43,646087,0,True,False,PSE0279,,0,Pasta,"Pastazara Rigatoni No 43*Images for illustration purposes only, Product received may vary*",/VendorItems/MenuItems/PSE0279_1.jpg,/VendorItems/MenuItems/PSE0279_2.jpg,500.0,g,10,,30.0,0.00,,"PSE0279,Pastazara Rigatoni No 43,500g,Pastazara,Rigatoni No,Rigatoni No 43,No 43,,,,,,,,,,,",1.00,0,384,HPi2vt4nmOvi8RoiDAGgKw==,False,FC,cargills,Colombo,1851,2026-02-26T12:34:38+00:00,https://cargillsonline.com/Product/Food-Cupboard?IC=Nw==&NC=Rm9vZCBDdXBib2FyZA==
